event_id,event_date,event_year,event_month,event_day_of_year,country_name,country_code,admin_division_name,state_normalized,is_ner,latitude,longitude,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_title,location_description
2211,2010-08-06 00:30:00,2010,8,218,India,IN,Kashmir,Jammu and Kashmir,False,34.3061,77.3265,landslide,downpour,large,unknown,0.0,,"Ney village, Ladakh, Jammu and Kashmir","Ney village, Ladakh, Jammu and Kashmir"
2207,2010-08-06 00:30:00,2010,8,218,India,IN,Kashmir,Jammu and Kashmir,False,34.1481,77.6538,landslide,downpour,large,unknown,11.0,,"Sabu(Saboo) village, Leh, Ladakh, Jammu and Kashmir","Sabu(Saboo) village, Leh, Ladakh, Jammu and Kashmir"
2212,2010-08-06 00:30:00,2010,8,218,India,IN,Kashmir,Jammu and Kashmir,False,34.1482,77.5971,landslide,downpour,large,unknown,0.0,,"eastern edge of Leh city, Ladakh, Jammu and Kashmir","eastern edge of Leh city, Ladakh, Jammu and Kashmir"
2213,2010-08-06 00:30:00,2010,8,218,India,IN,Kashmir,Jammu and Kashmir,False,34.1114,77.5874,mudslide,downpour,very_large,unknown,0.0,,"Choglamsar(Choklamsar) village, Jammu and Kashmir","Choglamsar(Choklamsar) village, Jammu and Kashmir"
2215,2010-08-06 01:00:00,2010,8,218,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.371,77.2468,landslide,downpour,medium,unknown,0.0,,Manali-Chandigarh highway,Manali-Chandigarh highway
2228,2010-08-09 00:00:00,2010,8,221,India,IN,Uttarakhand,Uttarakhand,False,30.6785,78.3475,landslide,downpour,medium,unknown,0.0,,"Dharasu and Nalupani near Uttarkashi on Rishikesh – Gangotri highway, Uttarakhand ","Dharasu and Nalupani near Uttarkashi on Rishikesh – Gangotri highway, Uttarakhand "
2229,2010-08-09 00:00:00,2010,8,221,India,IN,Uttarakhand,Uttarakhand,False,30.5151,78.3684,landslide,downpour,medium,unknown,0.0,,"Menagarh near Sukki on Rishikesh – Gangotri highway, Uttarakhand ","Menagarh near Sukki on Rishikesh – Gangotri highway, Uttarakhand "
2227,2010-08-09 00:00:00,2010,8,221,India,IN,Uttarakhand,Uttarakhand,False,30.6463,79.5306,landslide,downpour,medium,unknown,0.0,,"Nirgaddu about 4 km from Tapovan on Rishikesh - Badrinath route, Uttarakhand ","Nirgaddu about 4 km from Tapovan on Rishikesh - Badrinath route, Uttarakhand "
2226,2010-08-09 18:00:00,2010,8,221,India,IN,Kashmir,Jammu and Kashmir,False,33.334,75.7627,landslide,downpour,medium,unknown,1.0,,Kishtwār : One person was killed and seven others were injured in a landslide triggered by heavy rains in the remote area of Kishtwar district in Jam*,
2234,2010-08-11 05:00:00,2010,8,223,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.958,77.1104,landslide,downpour,medium,unknown,0.0,,"Kullu, Himachal Pradesh","Kullu, Himachal Pradesh"
2243,2010-08-13 00:00:00,2010,8,225,India,IN,Nāgāland,Nagaland,True,25.70223725,94.04619681,landslide,downpour,medium,mine,0.0,,"NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland","NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland"
2241,2010-08-13 00:00:00,2010,8,225,India,IN,Uttarakhand,Uttarakhand,False,30.80200029,78.61786282,landslide,downpour,medium,above_road,,,"Gangotree national highway near Bhatvaree, Uttarkashi district","Gangotree national highway near Bhatvaree, Uttarkashi district"
2242,2010-08-13 00:00:00,2010,8,225,India,IN,Himachal Pradesh,Himachal Pradesh,False,30.8522,76.991,landslide,rain,medium,unknown,0.0,,"Chandigarh-Shimla national highway (NH 22), near Parwanoo, Himachal pradesh","Chandigarh-Shimla national highway (NH 22), near Parwanoo, Himachal pradesh"
2247,2010-08-14 00:00:00,2010,8,226,India,IN,Nāgāland,Nagaland,True,26.148,94.8422,landslide,downpour,medium,unknown,0.0,,"Tuensang-Shamatore(Sampurre) rd, Nagaland","Tuensang-Shamatore(Sampurre) rd, Nagaland"
2248,2010-08-14 00:00:00,2010,8,226,India,IN,Nāgāland,Nagaland,True,26.222,94.9152,landslide,downpour,medium,unknown,0.0,,"Noklak-Tuensang road, Nagaland","Noklak-Tuensang road, Nagaland"
2246,2010-08-14 00:00:00,2010,8,226,India,IN,Himachal Pradesh,Himachal Pradesh,False,30.9012,77.0958,landslide,downpour,medium,unknown,2.0,,"Solan : Zhang Cheng felt lucky he did not take a nap as usual when the landslide destroyed his home in Nanyue village in Dujiangyan, Sichuan province*",
2249,2010-08-14 00:00:00,2010,8,226,India,IN,Nāgāland,Nagaland,True,26.0814,94.803,landslide,downpour,medium,unknown,0.0,,"Kiphire-Tuensang rd, Nagaland","Kiphire-Tuensang rd, Nagaland"
2253,2010-08-15 23:00:00,2010,8,227,India,IN,Manipur,Manipur,True,25.31006064,94.48265093,landslide,downpour,medium,unknown,0.0,,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur","Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur"
2257,2010-08-16 00:00:00,2010,8,228,India,IN,Uttarakhand,Uttarakhand,False,30.7284,79.4971,landslide,downpour,medium,unknown,0.0,,"badrinath route, Lambagarh(?), Uttarakhand","badrinath route, Lambagarh(?), Uttarakhand"
2262,2010-08-17 00:00:00,2010,8,229,India,IN,Maharashtra,Maharashtra,False,19.1993,73.0109,landslide,downpour,medium,unknown,10.0,,"Sonabai Niwas(?), Kalwa, Mumbai","Sonabai Niwas(?), Kalwa, Mumbai"
2263,2010-08-17 00:00:00,2010,8,229,India,IN,Nāgāland,Nagaland,True,26.2753,94.6654,landslide,downpour,medium,unknown,0.0,,"Dikhu bridge(?), Mokokchung-Tuensang road, Nagaland","Dikhu bridge(?), Mokokchung-Tuensang road, Nagaland"
2261,2010-08-17 08:00:00,2010,8,229,India,IN,Bengal,West Bengal,False,26.9435,88.4445,landslide,downpour,medium,unknown,0.0,,"Hatisur(?), Sevok(Sevoke), Kalimpong sub-division, NH 31A between Siliguri and Gangtok, Sikkim","Hatisur(?), Sevok(Sevoke), Kalimpong sub-division, NH 31A between Siliguri and Gangtok, Sikkim"
2260,2010-08-17 13:00:00,2010,8,229,India,IN,Maharashtra,Maharashtra,False,19.0997,72.8974,landslide,downpour,medium,unknown,1.0,,"Rajeev Nagar(?) or Narayan Nagar, Asalfa village, between Ghatkopar and Saki Naka area, somewhere near Lal Bahadur Shastri, Andheri Suburb. Mumbai urb","Rajeev Nagar(?) or Narayan Nagar, Asalfa village, between Ghatkopar and Saki Naka area, somewhere near Lal Bahadur Shastri, Andheri Suburb. Mumbai urban center, "
2267,2010-08-18 04:30:00,2010,8,230,India,IN,Maharashtra,Maharashtra,False,17.0661,73.5027,landslide,downpour,medium,unknown,0.0,,"Pomendi Hill(?), Goa-Mumbai Konkan railway, both sides of Ratnagiri, Maharashtra","Pomendi Hill(?), Goa-Mumbai Konkan railway, both sides of Ratnagiri, Maharashtra"
2268,2010-08-18 08:30:00,2010,8,230,India,IN,Uttarakhand,Uttarakhand,False,30.0134,79.9261,complex,downpour,large,unknown,18.0,,"Saraswati Shishu Mandir school(?), Sumgarh(Sumgad) village(?), Bageshwar-Pindari glacier rd 45 km from Bageshwar, Kapkot, Bageshwar, Uttarakhand","Saraswati Shishu Mandir school(?), Sumgarh(Sumgad) village(?), Bageshwar-Pindari glacier rd 45 km from Bageshwar, Kapkot, Bageshwar, Uttarakhand"
2279,2010-08-19 00:00:00,2010,8,231,India,IN,Bengal,West Bengal,False,26.9722,88.4481,landslide,downpour,medium,unknown,0.0,,"NH 31A at Likhuvir(?), near Teesta Bazar, 42nd Km marker(?), Kalimpong, West Bengal cutting off Sikkim and Kalimpong","NH 31A at Likhuvir(?), near Teesta Bazar, 42nd Km marker(?), Kalimpong, West Bengal cutting off Sikkim and Kalimpong"
2283,2010-08-19 00:00:00,2010,8,231,India,IN,Manipur,Manipur,True,24.8961,93.4957,mudslide,downpour,medium,unknown,0.0,,"2 km from Khongsang village(?), road between Tamenglong and Imphal or Nungba, Manipur","2 km from Khongsang village(?), road between Tamenglong and Imphal or Nungba, Manipur"
2282,2010-08-19 06:30:00,2010,8,231,India,IN,Nāgāland,Nagaland,True,26.1984,94.8158,landslide,downpour,medium,unknown,0.0,,"Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland","Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland"
2281,2010-08-19 18:00:00,2010,8,231,India,IN,Nāgāland,Nagaland,True,25.61560252,94.11603493,landslide,downpour,medium,above_road,,,"Kisima, Nagaland","Kisima, Nagaland"
2280,2010-08-19 18:00:00,2010,8,231,India,IN,Maharashtra,Maharashtra,False,19.1935,73.0114,landslide,downpour,medium,unknown,6.0,,"Eknath(?) Chawl, Sainic Nagar(?), below Mumbra Hill, Mumbra, near Mumbai, Maharashtra","Eknath(?) Chawl, Sainic Nagar(?), below Mumbra Hill, Mumbra, near Mumbai, Maharashtra"
2291,2010-08-20 00:00:00,2010,8,232,India,IN,Uttarakhand,Uttarakhand,False,30.966,78.4151,landslide,downpour,medium,unknown,0.0,,"Ranachatti(?), route to Yamunotri, Garwhal division, Uttarakhand","Ranachatti(?), route to Yamunotri, Garwhal division, Uttarakhand"
2293,2010-08-20 00:00:00,2010,8,232,India,IN,Uttarakhand,Uttarakhand,False,30.7221,78.6437,landslide,downpour,medium,unknown,0.0,,"Nalupani(?), Rishikesh-Gangotri highway, Uttarkhand","Nalupani(?), Rishikesh-Gangotri highway, Uttarkhand"
2290,2010-08-20 00:00:00,2010,8,232,India,IN,Uttarakhand,Uttarakhand,False,30.6509,79.0264,landslide,downpour,medium,unknown,0.0,,"Gaurikund, road to Kedarnath, Garwhal division, Uttarakhand","Gaurikund, road to Kedarnath, Garwhal division, Uttarakhand"
2294,2010-08-20 00:00:00,2010,8,232,India,IN,Uttarakhand,Uttarakhand,False,30.3846,78.8371,landslide,downpour,medium,unknown,0.0,,"Lambagad(?), Rishikesh-Badrinath highway, Uttarakhand","Lambagad(?), Rishikesh-Badrinath highway, Uttarakhand"
2292,2010-08-20 00:00:00,2010,8,232,India,IN,Uttarakhand,Uttarakhand,False,30.8183,78.6186,landslide,downpour,medium,unknown,0.0,,"Bhatwari, Rishikesh-Gangotri highway, Uttarkhand","Bhatwari, Rishikesh-Gangotri highway, Uttarkhand"
2296,2010-08-20 00:00:00,2010,8,232,India,IN,Sikkim,Sikkim,True,27.167,88.3652,complex,downpour,medium,unknown,0.0,,"many locations around Namchi, Sikkim","many locations around Namchi, Sikkim"
2305,2010-08-21 00:00:00,2010,8,233,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.5304,77.7755,landslide,downpour,medium,unknown,0.0,,"Jeori-Ganvi(?) rd, Kinnuar(Kinnaur) district, Himachal Pradesh","Jeori-Ganvi(?) rd, Kinnuar(Kinnaur) district, Himachal Pradesh"
2304,2010-08-21 18:00:00,2010,8,233,India,IN,Nāgāland,Nagaland,True,25.5718,94.1211,landslide,downpour,medium,unknown,0.0,,"NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland","NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland"
2310,2010-08-22 00:00:00,2010,8,234,India,IN,Haryana,Haryana,False,30.4084,77.0666,complex,downpour,medium,unknown,1.0,,"Srinagar-Garhwal area of Pauri district, Uttarakhand, Uttranchal","Srinagar-Garhwal area of Pauri district, Uttarakhand, Uttranchal"
2309,2010-08-22 00:00:00,2010,8,234,India,IN,Uttarakhand,Uttarakhand,False,30.4238,79.6724,landslide,downpour,medium,unknown,0.0,,"Chandoli(?) and Karchuna(?) vilalges, Pokkhri, Chamoli, Uttarakhand, Uttranchal","Chandoli(?) and Karchuna(?) vilalges, Pokkhri, Chamoli, Uttarakhand, Uttranchal"
2340,2010-08-26 00:00:00,2010,8,238,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.7029,75.9568,landslide,downpour,medium,unknown,0.0,,"Koti bridge(?), Chamba-Langera-Bhadarwah border road connecting Doda district of Jammu and Kashmir with Himachal Pradesh","Koti bridge(?), Chamba-Langera-Bhadarwah border road connecting Doda district of Jammu and Kashmir with Himachal Pradesh"
2339,2010-08-26 08:00:00,2010,8,238,India,IN,Uttarakhand,Uttarakhand,False,30.365,78.0641,landslide,downpour,medium,unknown,0.0,,"Matak Mahari(?), near Dehradun, Uttarakhand","Matak Mahari(?), near Dehradun, Uttarakhand"
2338,2010-08-26 09:00:00,2010,8,238,India,IN,Andhra Pradesh,Andhra Pradesh,False,16.5141,80.6053,complex,downpour,medium,unknown,0.0,,"ghat road leading to Sri Kanakadurga(Kanaka Durga) temple, Indrakeeladri hill, Vijayawada city, Andhra Pradesh","ghat road leading to Sri Kanakadurga(Kanaka Durga) temple, Indrakeeladri hill, Vijayawada city, Andhra Pradesh"
2341,2010-08-26 23:00:00,2010,8,238,India,IN,,Unknown,False,27.2319,88.497,landslide,downpour,medium,unknown,0.0,,"NH-31A at Topakhani tunnel(?) and fruit preservation factory(?) and Chisopani bridge(?), near Singtam and Gangtok and Rangpo, Sikkim","NH-31A at Topakhani tunnel(?) and fruit preservation factory(?) and Chisopani bridge(?), near Singtam and Gangtok and Rangpo, Sikkim"
2343,2010-08-27 16:30:00,2010,8,239,India,IN,Nāgāland,Nagaland,True,25.4786,94.1327,landslide,downpour,medium,unknown,0.0,,"NH-39 at Ekai village(?), 2 km for Tadubi, Manipur","NH-39 at Ekai village(?), 2 km for Tadubi, Manipur"
2344,2010-08-27 16:30:00,2010,8,239,India,IN,Assam,Assam,True,24.7505,93.4221,landslide,downpour,medium,unknown,0.0,,"NH-53 at Nungba police station, Kambirong(?), Manipur","NH-53 at Nungba police station, Kambirong(?), Manipur"
2345,2010-08-27 18:00:00,2010,8,239,India,IN,Sikkim,Sikkim,True,27.3392,88.6188,landslide,downpour,medium,unknown,0.0,,"Daragaon(?), Gangtok city, Sikkim","Daragaon(?), Gangtok city, Sikkim"
2364,2010-08-30 05:00:00,2010,8,242,India,IN,Maharashtra,Maharashtra,False,19.2179,73.1694,landslide,downpour,medium,unknown,4.0,,"Ambedkar Nagar slum(?), Ulhasnagar city, Thane district, Maharashtra","Ambedkar Nagar slum(?), Ulhasnagar city, Thane district, Maharashtra"
2369,2010-08-31 00:00:00,2010,8,243,India,IN,Andhra Pradesh,Andhra Pradesh,False,16.5332,80.6103,landslide,downpour,medium,unknown,0.0,,"Chittinagar, Vijayawada city, Andhra Pradesh","Chittinagar, Vijayawada city, Andhra Pradesh"
2368,2010-08-31 09:00:00,2010,8,243,India,IN,Andhra Pradesh,Andhra Pradesh,False,16.5157,80.6525,landslide,downpour,medium,unknown,0.0,,"Brahmananda Reddy Nagar(?), Machavaram, Vijayawada city, Andhra Pradesh","Brahmananda Reddy Nagar(?), Machavaram, Vijayawada city, Andhra Pradesh"
2379,2010-09-03 00:00:00,2010,9,246,India,IN,Uttarakhand,Uttarakhand,False,30.2851,78.9829,landslide,downpour,medium,unknown,0.0,,"Rudraprayag, Rishikesh-Badrinath hwy","Rudraprayag, Rishikesh-Badrinath hwy"
2380,2010-09-03 00:00:00,2010,9,246,India,IN,Uttarakhand,Uttarakhand,False,30.4008,79.0278,landslide,downpour,medium,unknown,0.0,,"Bhatwari, Rishikesh-Gangotri hwy","Bhatwari, Rishikesh-Gangotri hwy"
2378,2010-09-03 00:00:00,2010,9,246,India,IN,Uttarakhand,Uttarakhand,False,30.135,78.3896,landslide,downpour,medium,unknown,0.0,,"Shivpuri, Rishikesh-Badrinath hwy","Shivpuri, Rishikesh-Badrinath hwy"
2390,2010-09-04 00:00:00,2010,9,247,India,IN,Uttarakhand,Uttarakhand,False,30.796,78.623,landslide,downpour,medium,unknown,0.0,,"Karmkund(?), on Rishikesh-Gangotri hwy","Karmkund(?), on Rishikesh-Gangotri hwy"
2389,2010-09-04 00:00:00,2010,9,247,India,IN,Uttarakhand,Uttarakhand,False,30.5004,79.3888,landslide,downpour,medium,unknown,0.0,,"Chhinka area(?), on Rishikesh-Badrinath hwy","Chhinka area(?), on Rishikesh-Badrinath hwy"
2392,2010-09-04 00:00:00,2010,9,247,India,IN,Sikkim,Sikkim,True,27.3702,88.7334,landslide,downpour,medium,unknown,0.0,,"17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim","17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim"
2391,2010-09-04 00:00:00,2010,9,247,India,IN,Uttarakhand,Uttarakhand,False,30.8987,78.3399,landslide,downpour,medium,unknown,0.0,,"Ranachatti(?), on road to Yamunotri","Ranachatti(?), on road to Yamunotri"
2397,2010-09-06 00:00:00,2010,9,249,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.0987,77.1495,landslide,downpour,medium,unknown,0.0,,"road to Manali, Himachal Pradesh","road to Manali, Himachal Pradesh"
2405,2010-09-09 23:00:00,2010,9,252,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,28.3036,95.4112,landslide,downpour,medium,unknown,10.0,,"Mossing(Mosing) village(?), Upper Siang district, Arunachal Pradesh","Mossing(Mosing) village(?), Upper Siang district, Arunachal Pradesh"
2411,2010-09-10 00:00:00,2010,9,253,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.0011,93.7273,landslide,downpour,medium,unknown,0.0,,"districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province","districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province"
2414,2010-09-11 16:00:00,2010,9,254,India,IN,Haryana,Haryana,False,30.7059,76.9844,landslide,downpour,medium,unknown,0.0,,"Mandana(Madana) village(?), Panchkula-Morni rd, 20 km from Panchkula, Haryana","Mandana(Madana) village(?), Panchkula-Morni rd, 20 km from Panchkula, Haryana"
2416,2010-09-12 00:00:00,2010,9,255,India,IN,Uttarakhand,Uttarakhand,False,30.7333,78.4403,landslide,downpour,medium,unknown,0.0,,"Uttarkashi town, Uttarakhand","Uttarkashi town, Uttarakhand"
2415,2010-09-12 00:00:00,2010,9,255,India,IN,Nāgāland,Nagaland,True,25.63961883,94.11112157,landslide,downpour,medium,unknown,,,power lines 5 km from Kohima,power lines 5 km from Kohima
2424,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.591,92.9296,landslide,downpour,medium,unknown,0.0,,"near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram","near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram"
2423,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.73504471,92.71060943,landslide,downpour,medium,above_road,,,"road to Kanan Veng from Hunthar Veng, Mizoram","road to Kanan Veng from Hunthar Veng, Mizoram"
2426,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,22.7176,92.8416,landslide,downpour,medium,unknown,0.0,,"Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram","Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram"
2420,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.72988966,92.71495623,landslide,downpour,medium,urban,1.0,,"Tuikual 'C', Aizawl, Mizoram","Tuikual 'C', Aizawl, Mizoram"
2425,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.3439,93.0748,landslide,downpour,medium,unknown,0.0,,"near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram","near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram"
2422,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.74182634,92.7141905,landslide,downpour,medium,urban,,,"Hunthar Veng, Mizoram","Hunthar Veng, Mizoram"
2421,2010-09-13 09:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.75406693,92.74128531,landslide,downpour,medium,above_road,,,"road to Muanna Godown, Zuangtui, Mizoram","road to Muanna Godown, Zuangtui, Mizoram"
2427,2010-09-13 23:00:00,2010,9,256,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.3109,77.2195,landslide,downpour,medium,unknown,0.0,,"near Rahni Nullah(?), on Manali-Rohtang hwy, Himachal Pradesh","near Rahni Nullah(?), on Manali-Rohtang hwy, Himachal Pradesh"
2432,2010-09-15 00:00:00,2010,9,258,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.4135,77.895,landslide,downpour,medium,unknown,0.0,,"road to Sangla and Bhaba and Sorang(?) valleys, Kinnaur, Himachal Pradesh","road to Sangla and Bhaba and Sorang(?) valleys, Kinnaur, Himachal Pradesh"
2437,2010-09-16 00:00:00,2010,9,259,India,IN,Mizoram,Mizoram,True,23.7527,92.694,landslide,downpour,medium,unknown,0.0,,"Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur","Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur"
2436,2010-09-16 03:00:00,2010,9,259,India,IN,Mizoram,Mizoram,True,24.3069,93.125,landslide,downpour,medium,unknown,0.0,,"Taithu village, Churanchandpur district, Mizoram, Manipur","Taithu village, Churanchandpur district, Mizoram, Manipur"
2440,2010-09-17 00:00:00,2010,9,260,India,IN,Uttarakhand,Uttarakhand,False,30.75402442,79.49970189,landslide,downpour,very_large,unknown,,,"Maletha village, near Badrinath","Maletha village, near Badrinath"
2439,2010-09-17 09:00:00,2010,9,260,India,IN,Andhra Pradesh,Andhra Pradesh,False,16.5141,80.6055,landslide,downpour,medium,unknown,0.0,,"Indrakeeladri ghat rd, Vijayawada, Andhra Pradesh","Indrakeeladri ghat rd, Vijayawada, Andhra Pradesh"
2445,2010-09-18 00:00:00,2010,9,261,India,IN,Uttarakhand,Uttarakhand,False,30.1454,78.6007,landslide,downpour,medium,unknown,0.0,,"near Devprayag, Rishikesh-Badrinath hwy, ","near Devprayag, Rishikesh-Badrinath hwy, "
2444,2010-09-18 00:00:00,2010,9,261,India,IN,Uttarakhand,Uttarakhand,False,29.2484,79.5371,landslide,downpour,medium,unknown,4.0,,"Nainital district, Uttarakhand","Nainital district, Uttarakhand"
2443,2010-09-18 00:00:00,2010,9,261,India,IN,Uttarakhand,Uttarakhand,False,29.6042,79.5343,landslide,downpour,large,unknown,24.0,,"villages Pilkha(?), Devali(?), and Balta(?), Avalbagh block(?), Almora(Almorah) district, Uttarakhand","villages Pilkha(?), Devali(?), and Balta(?), Avalbagh block(?), Almora(Almorah) district, Uttarakhand"
2457,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.563,77.9796,rock_fall,downpour,medium,unknown,1.0,,"Nathpa Jhulla, between Rampur and Peo, Kinnaur, Himachal Pradesh","Nathpa Jhulla, between Rampur and Peo, Kinnaur, Himachal Pradesh"
2466,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,30.8741,76.9576,landslide,downpour,medium,unknown,0.0,,"Kasauli-Parwanoo rd, Himachal Pradesh","Kasauli-Parwanoo rd, Himachal Pradesh"
2460,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.9843,77.1889,landslide,downpour,medium,unknown,0.0,,"roads to Manali, Himachal Pradesh","roads to Manali, Himachal Pradesh"
2468,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,30.9035,77.0965,landslide,downpour,medium,unknown,0.0,,"Pulbhal(?)-Solan rd, Himachal Pradesh","Pulbhal(?)-Solan rd, Himachal Pradesh"
2471,2010-09-19 00:00:00,2010,9,262,India,IN,Uttarakhand,Uttarakhand,False,29.7911,80.058,landslide,downpour,medium,unknown,0.0,,"roads above Pithoragarh, Uttranchal","roads above Pithoragarh, Uttranchal"
2462,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,30.9086,77.1103,landslide,downpour,medium,unknown,0.0,,"near Solan, Kalka-Shimla hwy, Himachal Pradesh","near Solan, Kalka-Shimla hwy, Himachal Pradesh"
2469,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,30.9009,77.4668,landslide,downpour,medium,unknown,0.0,,"Rajgarh-Habban road, Himachal Pradesh","Rajgarh-Habban road, Himachal Pradesh"
2465,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.4161,77.4153,landslide,downpour,medium,unknown,0.0,,"Karsog-Rampur rd, Himachal Pradesh","Karsog-Rampur rd, Himachal Pradesh"
2463,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.1191,77.5092,landslide,downpour,medium,unknown,0.0,,"Theog-Kotkhai-Jubbal road, Himachal Pradesh","Theog-Kotkhai-Jubbal road, Himachal Pradesh"
2461,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.4582,78.2114,landslide,downpour,medium,unknown,0.0,,"Karcham-Sangla rd, Himachal Pradesh","Karcham-Sangla rd, Himachal Pradesh"
2458,2010-09-19 00:00:00,2010,9,262,India,IN,Uttarakhand,Uttarakhand,False,30.9015,78.7756,landslide,downpour,medium,unknown,0.0,,"roads to Gangotri, Uttarakhand","roads to Gangotri, Uttarakhand"
2467,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,30.7198,77.1695,landslide,downpour,medium,unknown,0.0,,"Kumarhatti-Nahan road, Himachal Pradesh","Kumarhatti-Nahan road, Himachal Pradesh"
2464,2010-09-19 00:00:00,2010,9,262,India,IN,Himachal Pradesh,Himachal Pradesh,False,30.9544,77.5063,landslide,downpour,medium,unknown,0.0,,"road to Chopal, Himachal Pradesh","road to Chopal, Himachal Pradesh"
2456,2010-09-19 00:00:00,2010,9,262,India,IN,Uttarakhand,Uttarakhand,False,30.7991,79.4356,landslide,downpour,medium,unknown,0.0,,"near Bagri Glacier(?), Gopeswar(Gopeshwar), Chamoli district, Uttarakhand","near Bagri Glacier(?), Gopeswar(Gopeshwar), Chamoli district, Uttarakhand"
2470,2010-09-19 00:00:00,2010,9,262,India,IN,Uttarakhand,Uttarakhand,False,30.4326,78.0767,landslide,downpour,medium,unknown,0.0,,"Dehradun-Mussoorie rd, Himachal Pradesh","Dehradun-Mussoorie rd, Himachal Pradesh"
2459,2010-09-19 00:00:00,2010,9,262,India,IN,Uttarakhand,Uttarakhand,False,29.5477,79.3211,landslide,downpour,medium,unknown,0.0,,"roads to Rani Khet(Ranikhet) and Jolle Kote(?), Uttarakhand","roads to Rani Khet(Ranikhet) and Jolle Kote(?), Uttarakhand"
2455,2010-09-19 00:00:00,2010,9,262,India,IN,Uttarakhand,Uttarakhand,False,30.1035,78.4265,landslide,downpour,medium,unknown,0.0,,"road to Shivpur(Shivpuri), Pauri Garhwal district, Uttarakhand","road to Shivpur(Shivpuri), Pauri Garhwal district, Uttarakhand"
2452,2010-09-19 09:00:00,2010,9,262,India,IN,Uttarakhand,Uttarakhand,False,30.1977,77.9137,landslide,downpour,medium,unknown,0.0,,"near Mohand, Dehradun-Delhi hwy, Uttar Pradesh","near Mohand, Dehradun-Delhi hwy, Uttar Pradesh"
2453,2010-09-19 18:00:00,2010,9,262,India,IN,Uttarakhand,Uttarakhand,False,29.6131,79.494,landslide,downpour,medium,unknown,0.0,,"near Chausali village(?), Almora district, Uttarakhand","near Chausali village(?), Almora district, Uttarakhand"
