event_id,event_date,event_year,event_month,event_day_of_year,country_name,country_code,admin_division_name,state_normalized,is_ner,latitude,longitude,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_title,location_description
4394,2012-06-07 04:30:00,2012,6,159,India,IN,Sikkim,Sikkim,True,27.1748,88.6458,landslide,rain,large,unknown,7.0,,"Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)","Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)"
4403,2012-06-10 00:00:00,2012,6,162,India,IN,Manipur,Manipur,True,24.8142,93.5444,landslide,downpour,very_large,unknown,,,"Imphal-Jiribam section of NH-37 , Manipur","Imphal-Jiribam section of NH-37 , Manipur"
4408,2012-06-13 00:00:00,2012,6,165,India,IN,Meghālaya,Meghalaya,True,25.5498,92.0757,landslide,downpour,medium,unknown,,,"NH44, Kuliang","NH44, Kuliang"
4407,2012-06-13 00:00:00,2012,6,165,India,IN,Assam,Assam,True,25.0951,92.3567,landslide,downpour,medium,unknown,,,"NH44, Malidhor area,  Baleswar","NH44, Malidhor area,  Baleswar"
4411,2012-06-14 04:00:00,2012,6,166,India,IN,Sikkim,Sikkim,True,27.339,88.6065,landslide,downpour,medium,unknown,,,"Tathangchen, Gangtok, Sikkim ","Tathangchen, Gangtok, Sikkim "
4424,2012-06-20 00:00:00,2012,6,172,India,IN,Assam,Assam,True,26.149,91.7351,landslide,downpour,medium,unknown,,,"Lalunggaon, Guwahati,  Assam","Lalunggaon, Guwahati,  Assam"
4426,2012-06-22 00:00:00,2012,6,174,India,IN,Assam,Assam,True,26.1226,91.7162,landslide,downpour,medium,unknown,3.0,,Lalunggaon near Gorchuk area,Lalunggaon near Gorchuk area
4436,2012-06-25 00:00:00,2012,6,177,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,26.9986,95.4993,landslide,downpour,medium,unknown,,,"Khonsa, Arunachal Pradesh","Khonsa, Arunachal Pradesh"
4435,2012-06-25 00:00:00,2012,6,177,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.174,95.8011,landslide,downpour,large,unknown,,,"Tirap , Arunachal Pradesh","Tirap , Arunachal Pradesh"
4434,2012-06-25 18:00:00,2012,6,177,India,IN,Assam,Assam,True,26.1049,91.7369,landslide,downpour,large,unknown,1.0,,"Sonaighuli area near Kahilipara, Guwahati City, Assam","Sonaighuli area near Kahilipara, Guwahati City, Assam"
4446,2012-07-05 00:00:00,2012,7,187,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,28.9986,94.8885,landslide,downpour,large,unknown,,,"Tuting, Upper Siang , Arunachal Pradesh","Tuting, Upper Siang , Arunachal Pradesh"
4552,2012-09-14 00:00:00,2012,9,258,India,IN,Sikkim,Sikkim,True,27.0377,88.3603,landslide,downpour,medium,unknown,,,"Takdah, West Bengal","Takdah, West Bengal"
4556,2012-09-16 00:00:00,2012,9,260,India,IN,Sikkim,Sikkim,True,27.1675,88.3651,landslide,downpour,medium,unknown,,,"Namchi to Phongla, Namchi to Melli ,Namchi to Sumbuk","Namchi to Phongla, Namchi to Melli ,Namchi to Sumbuk"
4570,2012-09-19 00:00:00,2012,9,263,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.8458,95.2253,landslide,downpour,medium,unknown,,, Arunachal Pradesh , Arunachal Pradesh 
4610,2012-11-11 00:00:00,2012,11,316,India,IN,Mizoram,Mizoram,True,23.7705,92.5217,landslide,downpour,medium,unknown,4.0,,"Dapchhuah, Mamit, Mizoram","Dapchhuah, Mamit, Mizoram"
4757,2013-02-18 00:00:00,2013,2,49,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,28.1193,95.1645,landslide,rain,medium,unknown,3.0,2.0,"East Siang, Arunachal Pradesh","East Siang, Arunachal Pradesh"
4798,2013-04-07 00:00:00,2013,4,97,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,28.8254,96.1509,landslide,rain,medium,unknown,,,"Dibang Valley, Arunachal Pradesh","Dibang Valley, Arunachal Pradesh"
4845,2013-05-07 00:00:00,2013,5,127,India,IN,Mizoram,Mizoram,True,24.2315,92.6755,mudslide,rain,medium,unknown,,,"Kolasib, Saiha, Mizoram,","Kolasib, Saiha, Mizoram,"
4848,2013-05-08 00:00:00,2013,5,128,India,IN,Tripura,Tripura,True,24.0896,91.4663,landslide,rain,medium,unknown,1.0,,"Purba Simna, Tripura","Purba Simna, Tripura"
4860,2013-05-11 00:00:00,2013,5,131,India,IN,Assam,Assam,True,26.1016,91.6906,landslide,rain,medium,unknown,,,"Boragaon, North Guwahati, Guwahati, Assam,","Boragaon, North Guwahati, Guwahati, Assam,"
4859,2013-05-11 00:00:00,2013,5,131,India,IN,Assam,Assam,True,26.1771,91.7599,landslide,rain,medium,unknown,,1.0,"Sarania Hills, North Guwahati, Guwahati, Assam,","Sarania Hills, North Guwahati, Guwahati, Assam,"
4858,2013-05-11 09:00:00,2013,5,131,India,IN,Assam,Assam,True,26.1662,91.7138,landslide,rain,medium,unknown,,,"Nursery, North Guwahati, Guwahati, Assam,","Nursery, North Guwahati, Guwahati, Assam,"
4857,2013-05-11 09:00:00,2013,5,131,India,IN,Mizoram,Mizoram,True,23.7281,92.7175,landslide,rain,large,unknown,15.0,,"Laipuitland , Aizawl, Mizoram","Laipuitland , Aizawl, Mizoram"
4861,2013-05-12 00:00:00,2013,5,132,India,IN,Assam,Assam,True,24.9926,93.4946,mudslide,rain,medium,unknown,,,"Khongsang, Tamenglong, Manipur,","Khongsang, Tamenglong, Manipur,"
4892,2013-06-01 00:00:00,2013,6,152,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.8776,94.25,landslide,downpour,large,unknown,,,Upper Subansiri,Upper Subansiri
4906,2013-06-07 00:00:00,2013,6,158,India,IN,Nāgāland,Nagaland,True,26.0977,94.7499,landslide,unknown,medium,unknown,,,"Helipong-Chessore Road, Nagaland","Helipong-Chessore Road, Nagaland"
4905,2013-06-07 00:00:00,2013,6,158,India,IN,Nāgāland,Nagaland,True,26.0977,94.7031,landslide,unknown,medium,unknown,,,"Kuthur – Huker Road Via Y Anner, Chessore, Nagaland","Kuthur – Huker Road Via Y Anner, Chessore, Nagaland"
4908,2013-06-08 17:00:00,2013,6,159,India,IN,Sikkim,Sikkim,True,27.3721,88.708,landslide,downpour,medium,unknown,0.0,,"15 Km From Gangtok, Himalayans","15 Km From Gangtok, Himalayans"
4990,2013-06-27 23:00:00,2013,6,178,India,IN,Sikkim,Sikkim,True,27.3765,88.7628,landslide,downpour,medium,unknown,0.0,,"Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim","Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim"
5005,2013-07-01 00:00:00,2013,7,182,India,IN,Nāgāland,Nagaland,True,26.72,95.029,landslide,downpour,medium,unknown,0.0,,"Walo Ward, Mon Town, Wokha District, Nagaland","Walo Ward, Mon Town, Wokha District, Nagaland"
5006,2013-07-01 00:00:00,2013,7,182,India,IN,Nāgāland,Nagaland,True,26.1147,94.3864,landslide,downpour,medium,unknown,0.0,,"Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road","Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road"
5087,2013-07-12 00:00:00,2013,7,193,India,IN,Nāgāland,Nagaland,True,25.6269,94.1139,landslide,downpour,medium,unknown,0.0,,"National Highway 29 Near Phesama Village, Nagaland","National Highway 29 Near Phesama Village, Nagaland"
5084,2013-07-12 23:00:00,2013,7,193,India,IN,Nāgāland,Nagaland,True,25.616,94.1167,landslide,downpour,medium,unknown,0.0,,"National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland","National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland"
5107,2013-07-15 00:00:00,2013,7,196,India,IN,Nāgāland,Nagaland,True,25.6269,94.1139,landslide,rain,medium,unknown,0.0,,"National Highway 29 Near Phesama Village, Nagaland","National Highway 29 Near Phesama Village, Nagaland"
5123,2013-07-17 00:00:00,2013,7,198,India,IN,Nāgāland,Nagaland,True,25.7131,94.0885,mudslide,rain,medium,unknown,0.0,,"National Highway 2 Near Meriema Village, 10 Km Away From Kohima","National Highway 2 Near Meriema Village, 10 Km Away From Kohima"
5122,2013-07-17 00:00:00,2013,7,198,India,IN,Nāgāland,Nagaland,True,25.7658,93.9413,mudslide,rain,medium,unknown,0.0,,"National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland","National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland"
5250,2013-08-01 00:00:00,2013,8,213,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,27.8837,93.0515,mudslide,rain,medium,unknown,,,"Polo River At Polosang, Arunachal Pradesh","Polo River At Polosang, Arunachal Pradesh"
5272,2013-08-04 00:00:00,2013,8,216,India,IN,Nāgāland,Nagaland,True,26.2083,94.5438,landslide,monsoon,medium,unknown,,,"Longsa, Nagaland","Longsa, Nagaland"
5271,2013-08-04 00:00:00,2013,8,216,India,IN,Nāgāland,Nagaland,True,26.284,94.5808,landslide,continuous_rain,medium,unknown,,,"Nanga, Nagaland","Nanga, Nagaland"
5269,2013-08-04 00:00:00,2013,8,216,India,IN,Nāgāland,Nagaland,True,25.8376,94.5234,landslide,continuous_rain,medium,unknown,,,"Tizu, Nagaland","Tizu, Nagaland"
5270,2013-08-04 00:00:00,2013,8,216,India,IN,Nāgāland,Nagaland,True,26.0481,94.4619,landslide,continuous_rain,medium,unknown,,,"Phizo, Nagaland","Phizo, Nagaland"
5273,2013-08-04 00:00:00,2013,8,216,India,IN,Nāgāland,Nagaland,True,26.1807,94.5497,landslide,monsoon,medium,unknown,,,"Zhekuto, Nagaland","Zhekuto, Nagaland"
5274,2013-08-04 00:00:00,2013,8,216,India,IN,Nāgāland,Nagaland,True,26.0838,94.564,landslide,rain,medium,unknown,,,"Suruhuto Town, Nagaland","Suruhuto Town, Nagaland"
5268,2013-08-04 00:00:00,2013,8,216,India,IN,Nāgāland,Nagaland,True,26.0137,94.5163,landslide,continuous_rain,medium,unknown,,,"Zunheboto, Nagaland","Zunheboto, Nagaland"
5275,2013-08-04 00:00:00,2013,8,216,India,IN,Nāgāland,Nagaland,True,26.1498,94.6055,landslide,monsoon,medium,unknown,,,"Suruhuto Town, Nagaland","Suruhuto Town, Nagaland"
5300,2013-08-09 00:00:00,2013,8,221,India,IN,Nāgāland,Nagaland,True,25.318,94.0441,landslide,downpour,large,unknown,,,"Senapati, Manipur","Senapati, Manipur"
5312,2013-08-11 23:00:00,2013,8,223,India,IN,Assam,Assam,True,26.7103,94.693,landslide,downpour,very_large,unknown,0.0,,Kangtsung Village,Kangtsung Village
5427,2013-08-15 00:00:00,2013,8,227,India,IN,Nāgāland,Nagaland,True,25.3833,94.1884,landslide,downpour,medium,unknown,,,"Koide Government High School, Senapati, Manipur","Koide Government High School, Senapati, Manipur"
5336,2013-08-16 00:00:00,2013,8,228,India,IN,Nāgāland,Nagaland,True,26.3897,94.9439,landslide,rain,medium,unknown,,,"Tobu, Nagaland","Tobu, Nagaland"
5337,2013-08-16 00:00:00,2013,8,228,India,IN,Nāgāland,Nagaland,True,26.4205,94.9731,landslide,rain,medium,unknown,,,"Yakshu, Nagaland","Yakshu, Nagaland"
5338,2013-08-16 00:00:00,2013,8,228,India,IN,Assam,Assam,True,26.8727,94.9275,landslide,rain,medium,unknown,,,"Longlem, Nagaland","Longlem, Nagaland"
5343,2013-08-17 23:00:00,2013,8,229,India,IN,Assam,Assam,True,24.7625,93.4341,landslide,continuous_rain,medium,unknown,,,The Imphal-Jiribam Section Of Nh-37 In Tamenglong District,The Imphal-Jiribam Section Of Nh-37 In Tamenglong District
5421,2013-08-30 00:00:00,2013,8,242,India,IN,Nāgāland,Nagaland,True,26.4205,94.9731,mudslide,unknown,medium,unknown,,,"Yakshu, Nagaland","Yakshu, Nagaland"
5431,2013-09-01 00:00:00,2013,9,244,India,IN,Assam,Assam,True,24.9829,93.5063,mudslide,continuous_rain,medium,unknown,0.0,,"Tamenglong, Manipur","Tamenglong, Manipur"
5430,2013-09-01 00:00:00,2013,9,244,India,IN,Manipur,Manipur,True,24.9037,93.487,mudslide,continuous_rain,medium,unknown,0.0,,"Tamenglong- Khongsang Road, Manipur","Tamenglong- Khongsang Road, Manipur"
5429,2013-09-01 18:00:00,2013,9,244,India,IN,Sikkim,Sikkim,True,27.3425,88.2426,landslide,downpour,medium,unknown,5.0,,Tamabong Village In Sikkim State,Tamabong Village In Sikkim State
5442,2013-09-02 00:00:00,2013,9,245,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.1614,93.7525,landslide,downpour,large,unknown,,,Arunachal Pradesh,Arunachal Pradesh
5441,2013-09-02 00:00:00,2013,9,245,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,28.611,94.9829,landslide,downpour,large,unknown,,,"Gosang Village Under Jengging Circle, Arunachal Pradesh","Gosang Village Under Jengging Circle, Arunachal Pradesh"
5476,2013-09-07 15:00:00,2013,9,250,India,IN,Sikkim,Sikkim,True,27.3736,88.7323,landslide,rain,medium,unknown,0.0,,14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),14 Milestone Of J N Marg Near Kyangnosola (East Sikkim)
5552,2013-09-24 00:00:00,2013,9,267,India,IN,Manipur,Manipur,True,25.0985,94.3619,landslide,unknown,medium,unknown,,,"Ukhrul, Manipur","Ukhrul, Manipur"
5575,2013-10-05 23:00:00,2013,10,278,India,IN,Nāgāland,Nagaland,True,25.8266,94.1497,mudslide,continuous_rain,medium,unknown,0.0,,"Chiechama, Nagaland","Chiechama, Nagaland"
5584,2013-10-06 00:00:00,2013,10,279,India,IN,Assam,Assam,True,26.1665,91.7049,landslide,downpour,medium,unknown,0.0,,"Nilachal Hill, Guwahati, Assam","Nilachal Hill, Guwahati, Assam"
5582,2013-10-06 12:45:00,2013,10,279,India,IN,Assam,Assam,True,26.1309,91.8383,landslide,downpour,medium,unknown,1.0,,"Batahguli, Guwahati, Assam","Batahguli, Guwahati, Assam"
5603,2013-10-13 19:30:00,2013,10,286,India,IN,Manipur,Manipur,True,25.426,94.6024,mudslide,downpour,medium,unknown,0.0,,"Tusom, Manipur","Tusom, Manipur"
6015,2014-05-08 00:00:00,2014,5,128,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,27.9032,96.174,mudslide,rain,medium,above_road,0.0,0.0,Lohit District of Arunachal Pradesh,Lohit District of Arunachal Pradesh
6016,2014-05-09 23:00:00,2014,5,129,India,IN,Assam,Assam,True,24.8669,92.3576,landslide,rain,small,unknown,7.0,0.0,"Satgarakul Village, Karimganj, Assam State","Satgarakul Village, Karimganj, Assam State"
6107,2014-06-26 23:00:00,2014,6,177,India,IN,Assam,Assam,True,26.1844,91.7896,landslide,continuous_rain,small,unknown,1.0,0.0,Bamunimaidam,Bamunimaidam
6106,2014-06-26 23:00:00,2014,6,177,India,IN,Assam,Assam,True,26.1407,91.7645,landslide,continuous_rain,small,unknown,3.0,0.0,Narakasur,Narakasur
6105,2014-06-26 23:00:00,2014,6,177,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,28.9205,95.3429,landslide,continuous_rain,medium,above_road,0.0,0.0,Arunachal Pradesh,Arunachal Pradesh
6110,2014-06-27 00:00:00,2014,6,178,India,IN,Assam,Assam,True,26.1619,91.7697,landslide,rain,small,unknown,3.0,0.0,"Bhangagarh, Assam","Bhangagarh, Assam"
6112,2014-06-28 09:00:00,2014,6,179,India,IN,Assam,Assam,True,26.1964,91.7652,landslide,rain,medium,unknown,0.0,0.0,"Kharghuli Hills, Assam","Kharghuli Hills, Assam"
6143,2014-07-14 18:00:00,2014,7,195,India,IN,Mizoram,Mizoram,True,23.7327,92.7463,landslide,downpour,medium,unknown,1.0,2.0,"Zembabawk, Aizawl","Zembabawk, Aizawl"
6513,2014-08-14 23:00:00,2014,8,226,India,IN,Tripura,Tripura,True,23.0137,91.7174,mudslide,downpour,medium,unknown,3.0,0.0,Sabroom,Sabroom
6200,2014-08-17 00:00:00,2014,8,229,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,27.0869,93.6086,landslide,downpour,large,unknown,0.0,0.0,Arunachal Pradesh/Itanagar,Arunachal Pradesh/Itanagar
6331,2014-09-08 00:00:00,2014,9,251,India,IN,Nagaland,Nagaland,True,25.9466,94.6279,mudslide,unknown,medium,unknown,0.0,0.0,Kiphire-Seyochung road near Yangzitong village,Kiphire-Seyochung road near Yangzitong village
6291,2014-09-21 00:00:00,2014,9,264,India,IN,Meghalaya,Meghalaya,True,25.7354,90.3852,landslide,continuous_rain,large,unknown,0.0,0.0,National Highway 51,National Highway 51
6282,2014-09-22 00:00:00,2014,9,265,India,IN,Assam,Assam,True,26.1097,91.7747,landslide,rain,small,urban,1.0,0.0,Lalmati,Lalmati
6283,2014-09-22 00:00:00,2014,9,265,India,IN,Assam,Assam,True,26.1314,91.7548,landslide,rain,small,unknown,0.0,0.0,Dakhingaon,Dakhingaon
6288,2014-09-22 00:00:00,2014,9,265,India,IN,Assam,Assam,True,26.1985,91.7998,landslide,rain,small,unknown,0.0,0.0,Noonmati,Noonmati
6287,2014-09-22 00:00:00,2014,9,265,India,IN,Assam,Assam,True,26.1295,91.7056,landslide,rain,small,unknown,0.0,0.0,Dhirenpara,Dhirenpara
6289,2014-09-22 00:00:00,2014,9,265,India,IN,Assam,Assam,True,26.1001,91.6849,landslide,rain,small,unknown,0.0,0.0,Pamohi,Pamohi
6284,2014-09-22 00:00:00,2014,9,265,India,IN,Assam,Assam,True,26.1324,91.8342,landslide,rain,small,unknown,0.0,1.0,Batahghuli,Batahghuli
6286,2014-09-22 00:00:00,2014,9,265,India,IN,Assam,Assam,True,26.1044,91.7082,landslide,rain,small,unknown,0.0,0.0,Garchuk,Garchuk
6285,2014-09-22 00:00:00,2014,9,265,India,IN,Assam,Assam,True,26.159,91.8178,landslide,rain,small,above_road,0.0,0.0,VIP Road,VIP Road
6292,2014-09-23 00:00:00,2014,9,266,India,IN,Assam,Assam,True,25.7238,89.9032,landslide,continuous_rain,small,unknown,1.0,0.0,Hatsingimari,Hatsingimari
6290,2014-09-23 03:00:00,2014,9,266,India,IN,Meghalaya,Meghalaya,True,25.5772,91.8666,landslide,continuous_rain,small,urban,8.0,1.0,Mawbah under Mawprem area,Mawbah under Mawprem area
6213,2014-09-24 00:00:00,2014,9,267,India,IN,Meghalaya,Meghalaya,True,25.8143,90.5763,landslide,continuous_rain,large,unknown,0.0,0.0,Meghalaya,Meghalaya
6222,2014-10-01 11:00:00,2014,10,274,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,27.1249,93.7706,landslide,unknown,small,above_road,5.0,0.0,Karsingsa block point,Karsingsa block point
6214,2014-10-05 17:45:00,2014,10,278,India,IN,Meghalaya,Meghalaya,True,25.9702,91.8587,landslide,rain,medium,above_road,1.0,0.0,Jorabat-Umiam route,Jorabat-Umiam route
6293,2014-10-20 00:00:00,2014,10,293,India,IN,Meghalaya,Meghalaya,True,25.5006,90.0896,landslide,rain,medium,unknown,6.0,0.0,South West Garo Hills,South West Garo Hills
6775,2015-02-14 00:00:00,2015,2,45,India,IN,Assam,Assam,True,26.1468,91.6469,landslide,mining,small,mine,1.0,2.0,Kailashpur hill,Kailashpur hill
6786,2015-02-19 23:00:00,2015,2,50,India,IN,Assam,Assam,True,24.6108,92.562,landslide,mining,medium,mine,2.0,1.0,"Hailākāndi : Two labourers died while another was injured in a landslide in Assam's Hailakandi district, the police said today.",
7591,2015-03-19 00:00:00,2015,3,78,India,IN,Assam,Assam,True,25.0318,92.4584,landslide,rain,small,unknown,0.0,0.0,Ratacherra,Ratacherra
7031,2015-05-24 00:00:00,2015,5,144,India,IN,Sikkim,Sikkim,True,27.6163,88.6586,landslide,unknown,medium,above_road,0.0,0.0,"Bop, Sikkim","Bop, Sikkim"
6971,2015-06-09 00:00:00,2015,6,160,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,27.0987,93.816,landslide,continuous_rain,medium,above_road,2.0,2.0,"Itanagar, Arunachal Pradesh","Itanagar, Arunachal Pradesh"
6968,2015-06-13 00:00:00,2015,6,164,India,IN,Meghalaya,Meghalaya,True,25.463,92.2121,landslide,continuous_rain,medium,unknown,4.0,2.0,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon","Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon"
6970,2015-06-16 00:00:00,2015,6,167,India,IN,Meghalaya,Meghalaya,True,25.5084,90.2191,rock_fall,downpour,small,above_road,1.0,0.0,Akonggre,Akonggre
6969,2015-06-16 06:15:00,2015,6,167,India,IN,Meghalaya,Meghalaya,True,25.5114,90.215,landslide,downpour,medium,urban,4.0,0.0,"Nakham Bazaar, Tura, Meghalaya","Nakham Bazaar, Tura, Meghalaya"
6945,2015-06-19 00:00:00,2015,6,170,India,IN,Manipur,Manipur,True,25.16,93.686,landslide,monsoon,medium,above_road,0.0,0.0,"amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District","amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District"
6963,2015-06-19 00:00:00,2015,6,170,India,IN,Mizoram,Mizoram,True,23.7131,92.7362,landslide,rain,medium,natural_slope,0.0,0.0,"Muanna locality, Mizoram","Muanna locality, Mizoram"
6990,2015-06-24 00:00:00,2015,6,175,India,IN,Nagaland,Nagaland,True,26.0319,94.5466,landslide,continuous_rain,medium,above_road,0.0,0.0,"New Land (""""New Colony"""")","New Land (""""New Colony"""")"
7138,2015-07-07 00:00:00,2015,7,188,India,IN,Sikkim,Sikkim,True,27.0816,88.4397,landslide,continuous_rain,small,above_road,0.0,0.0,"NH-10, Sepi Jhora, Kalimpong","NH-10, Sepi Jhora, Kalimpong"
7214,2015-07-15 08:00:00,2015,7,196,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,27.36,93.0385,landslide,monsoon,medium,urban,3.0,0.0,Type-IV Colony of Seppa in East Kameng,Type-IV Colony of Seppa in East Kameng
7266,2015-07-22 00:00:00,2015,7,203,India,IN,Manipur,Manipur,True,25.5098,93.8794,landslide,continuous_rain,medium,above_road,0.0,0.0,Yangkhullen-Tamphung road till Nagaland border,Yangkhullen-Tamphung road till Nagaland border
7253,2015-07-22 00:00:00,2015,7,203,India,IN,Assam,Assam,True,24.7979,92.9974,landslide,continuous_rain,medium,urban,5.0,0.0,Lakhipur,Lakhipur
7265,2015-07-22 00:00:00,2015,7,203,India,IN,Manipur,Manipur,True,25.5007,93.9854,landslide,continuous_rain,medium,above_road,0.0,0.0,Willong-Yangkhullen stretch,Willong-Yangkhullen stretch
7264,2015-07-22 00:00:00,2015,7,203,India,IN,Manipur,Manipur,True,25.4538,93.9827,landslide,continuous_rain,medium,above_road,0.0,0.0,22 kms to 30 kms between Sangkungmai and Willong,22 kms to 30 kms between Sangkungmai and Willong
7263,2015-07-22 00:00:00,2015,7,203,India,IN,Manipur,Manipur,True,25.4477,94.0489,landslide,continuous_rain,medium,above_road,0.0,0.0,"15 kms from Maram, National Highway-102/A (Maram Peren road)","15 kms from Maram, National Highway-102/A (Maram Peren road)"
7267,2015-07-22 00:00:00,2015,7,203,India,IN,Manipur,Manipur,True,25.3908,94.0926,landslide,continuous_rain,small,above_road,0.0,0.0,NH-2 between Senapati and Mao,NH-2 between Senapati and Mao
7279,2015-07-24 00:00:00,2015,7,205,India,IN,Manipur,Manipur,True,24.9818,93.5142,mudslide,monsoon,medium,other,0.0,0.0,Tamenglong Ward No-IV,Tamenglong Ward No-IV
7276,2015-07-25 09:00:00,2015,7,206,India,IN,Assam,Assam,True,26.1062,91.8717,landslide,continuous_rain,medium,natural_slope,2.0,0.0,"Dispur : According to report, a huge hillock slipped into the house after heavy rain where Dinesh Bodo along with his wife and daughter lived in. Thi*",
7364,2015-07-31 09:00:00,2015,7,212,India,IN,Manipur,Manipur,True,24.819,94.3551,landslide,continuous_rain,medium,below_road,0.0,0.0,Phungyar road,Phungyar road
7372,2015-07-31 23:00:00,2015,7,212,India,IN,Manipur,Manipur,True,25.0634,94.3415,mudslide,continuous_rain,medium,above_road,0.0,0.0,Naga Gate along the Ukhrul-Imphal route,Naga Gate along the Ukhrul-Imphal route
7383,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,23.899,94.1434,landslide,rain,medium,unknown,0.0,0.0,"Tuitung village, Khengjoi","Tuitung village, Khengjoi"
7375,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,25.1941,94.4481,landslide,continuous_rain,medium,above_road,0.0,0.0,Ukhrul NH 201-Jessami road,Ukhrul NH 201-Jessami road
7384,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,23.9278,94.0906,landslide,rain,medium,unknown,0.0,0.0,"Wayang, Khengjoi","Wayang, Khengjoi"
7910,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,24.3481,94.1146,landslide,unknown,medium,above_road,0.0,0.0,Chandel,Chandel
7389,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,24.4072,94.0644,landslide,continuous_rain,medium,above_road,0.0,0.0,between Bongyang and Lokchao along the Imphal-Moreh highway,between Bongyang and Lokchao along the Imphal-Moreh highway
7371,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,23.9939,94.0573,landslide,continuous_rain,medium,unknown,0.0,0.0,near S Lamphei Lamkhai and Sehlon village,near S Lamphei Lamkhai and Sehlon village
7388,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,24.416,94.0984,landslide,continuous_rain,medium,unknown,0.0,0.0,Senam,Senam
7373,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,24.9111,94.4759,landslide,continuous_rain,medium,above_road,,,between Maku village and Kamjong sub division,between Maku village and Kamjong sub division
7370,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,24.1419,94.1078,landslide,continuous_rain,medium,above_road,0.0,0.0,between Moltuk to New Songjang village,between Moltuk to New Songjang village
7374,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,25.1122,94.3591,landslide,continuous_rain,medium,below_road,0.0,0.0,Ukhrul town Circular road from Rayotang to Viewland Zone II,Ukhrul town Circular road from Rayotang to Viewland Zone II
7390,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,24.4265,94.1913,landslide,continuous_rain,medium,above_road,0.0,0.0,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station
7387,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,24.954,94.2156,landslide,continuous_rain,small,below_road,0.0,0.0,Imphal-Ukhrul road,Imphal-Ukhrul road
7385,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,24.004,93.9815,landslide,continuous_rain,medium,unknown,0.0,0.0,"Holenjang, Chandel district","Holenjang, Chandel district"
7369,2015-08-01 00:00:00,2015,8,213,India,IN,Manipur,Manipur,True,24.1988,94.1016,landslide,continuous_rain,medium,above_road,0.0,0.0,between Chalong and Paraolon,between Chalong and Paraolon
7409,2015-08-02 00:00:00,2015,8,214,India,IN,Nagaland,Nagaland,True,25.72,94.6219,landslide,continuous_rain,medium,unknown,0.0,0.0,Meluri Sub-Division in Phek District of Nagaland,Meluri Sub-Division in Phek District of Nagaland
7665,2015-08-11 00:00:00,2015,8,223,India,IN,Manipur,Manipur,True,24.7016,93.5291,landslide,continuous_rain,medium,unknown,0.0,0.0,Khoupum,Khoupum
